URAIAN_DOKUMEN|NOMOR_AJU|TANGGAL_AJU|NOMOR_DAFTAR|TANGGAL_DAFTAR|SUPPLIER|KODE_BARANG|URAIAN|KODE_SATUAN|JUMLAH_SATUAN|HARGA_SATUAN|HARGA_PENYERAHAN|MATTYPE|TUJUAN|KODE_VALUTA|PONO|INVNO|BERAT_BERSIH|BERAT_KOTOR
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301692|T&ACUTE;SHIRT HUMAN GREATNES STYLE 1 (M)|PIECES|34|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301691|T&ACUTE;SHIRT HUMAN GREATNES STYLE 1 (S)|PIECES|17|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301689|HYBRID GOBER JS2015 (BLACK SOOT, XL)|PIECES|102|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301688|HYBRID GOBER JS2015 (BLACK SOOT, S)|PIECES|108|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301687|GOBER KAYDEN (XL)|PIECES|440|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301686|GOBER KAYDEN (L)|PIECES|268|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301685|GOBER KAYDEN (M)|PIECES|324|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301683|GOBER PANT BEBE (L)|PIECES|210|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301682|GOBER PANT BEBE (M)|PIECES|264|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301681|GOBER PANT BEBE (S)|PIECES|223|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301680|GOBER JAKET BEBE (L)|PIECES|324|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301678|GOBER JAKET BEBE (M)|PIECES|530|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301677|GOBER JAKET BEBE (S)|PIECES|479|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900010|MENS POLY T-SHIRT (BRIGHT YELLOW)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900009|MENS POLY T-SHIRT (BLACK)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900008|VIBE BB SAXX (SOLID BLACK)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900007|VIBE TRUNK SAXX (PRINT BLACK)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900006|KNIT PANT|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900005|KNIT HOOD|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900004|ORIGINAL SAMPLE NWM1007|PIECES|2|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|I.900003|ORIGINAL SAMPLE NWM1004|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301646|HYBRID GOBER DINOS AOP (ARTIC WHITE, XXL)|PIECES|10|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301641|HYBRID GOBER DINOS AOP (ARTIC WHITE, XS)|PIECES|1|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301629|T&ACUTE;SHIRT LONG SLEEVE AKR 002 (XL)|PIECES|4438|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301628|T&ACUTE;SHIRT LONG SLEEVE AKR 002 (L)|PIECES|4358|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301627|T&ACUTE;SHIRT LONG SLEEVE AKR 002 (M)|PIECES|4602|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301626|T&ACUTE;SHIRT SHORT SLEEVE AKR 001 (XL)|PIECES|4120|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301625|T&ACUTE;SHIRT SHORT SLEEVE AKR 001 (L)|PIECES|4322|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301624|T&ACUTE;SHIRT SHORT SLEEVE AKR 001 (M)|PIECES|4117|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301619|T&ACUTE;SHIRT LONG SLEEVE AKR 002 (S)|PIECES|4451|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301618|T&ACUTE;SHIRT SHORT SLEEVE AKR 001 (S)|PIECES|4217|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|S.306311|JS5405 (KHAKI, S)|PIECES|3|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301610|HYBRID GOBER JS5405 (LIGHT HTR GREY, 3XL)|PIECES|901|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301609|HYBRID GOBER JS5405 (LIGHT HTR GREY, XXL)|PIECES|1610|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301608|HYBRID GOBER JS5405 (LIGHT HTR GREY, XL)|PIECES|1650|0|0|FG|||||0|0
IN|IN-43769-SO-FG|2019-10-31||2019-11-01|STOCK OPNAME|L.301607|HYBRID GOBER JS5405 (LIGHT HTR GREY, L)|PIECES|1686|0|0|FG|||||0|0
